filename,read_counts
HP1526901T2D_M22.fastq,1246562
HP1526901T2D_M23.fastq,1134984
HP1526901T2D_M24.fastq,963628
HP1526901T2D_M2.fastq,644323
HP1526901T2D_M3.fastq,1188455
HP1526901T2D_M4.fastq,1028615
HP1526901T2D_M5.fastq,1262078
HP1526901T2D_M6.fastq,779272
HP1526901T2D_M7.fastq,1267707
HP1526901T2D_M8.fastq,986401
HP1526901T2D_M9.fastq,1028345
HP1526901T2D_N10.fastq,774315
HP1526901T2D_N11.fastq,807813
HP1526901T2D_N12.fastq,978853
HP1526901T2D_N13.fastq,820711
HP1526901T2D_N14.fastq,872867
HP1526901T2D_N15.fastq,787448
HP1526901T2D_N16.fastq,914693
HP1526901T2D_N17.fastq,804739
HP1526901T2D_N18.fastq,573324
HP1526901T2D_N19.fastq,938328
HP1526901T2D_N1.fastq,1218414
HP1526901T2D_N20.fastq,776880
HP1526901T2D_N21.fastq,842611
HP1526901T2D_N22.fastq,933927
HP1526901T2D_N23.fastq,1073293
HP1526901T2D_N24.fastq,1078183
HP1526901T2D_N2.fastq,601334
HP1526901T2D_N3.fastq,935836
HP1526901T2D_N4.fastq,301410
HP1526901T2D_N5.fastq,714295
HP1526901T2D_N6.fastq,749442
HP1526901T2D_N7.fastq,393400
HP1526901T2D_N8.fastq,509177
HP1526901T2D_N9.fastq,899478
HP1526901T2D_O10.fastq,913411
HP1526901T2D_O11.fastq,369691
HP1526901T2D_O12.fastq,886230
HP1526901T2D_O13.fastq,336570
HP1526901T2D_O14.fastq,870444
HP1526901T2D_O15.fastq,580899
HP1526901T2D_O16.fastq,751887
HP1526901T2D_O17.fastq,563428
HP1526901T2D_O18.fastq,748077
HP1526901T2D_O19.fastq,679291
HP1526901T2D_O1.fastq,634464
HP1526901T2D_O20.fastq,701559
HP1526901T2D_O21.fastq,680814
HP1526901T2D_O22.fastq,798701
HP1526901T2D_O23.fastq,769771
HP1526901T2D_O24.fastq,597949
HP1526901T2D_O2.fastq,542952
HP1526901T2D_O3.fastq,628761
HP1526901T2D_O4.fastq,395918
HP1526901T2D_O5.fastq,613923
HP1526901T2D_O6.fastq,750942
HP1526901T2D_O7.fastq,593846
HP1526901T2D_O8.fastq,572347
HP1526901T2D_O9.fastq,728340
HP1526901T2D_P10.fastq,373463
HP1526901T2D_P11.fastq,314278
HP1526901T2D_P12.fastq,572121
HP1526901T2D_P13.fastq,515469
HP1526901T2D_P14.fastq,441856
HP1526901T2D_P15.fastq,216269
HP1526901T2D_P16.fastq,336786
HP1526901T2D_P17.fastq,429046
HP1526901T2D_P18.fastq,341742
HP1526901T2D_P19.fastq,544799
HP1526901T2D_P1.fastq,624477
HP1526901T2D_P20.fastq,455633
HP1526901T2D_P21.fastq,644547
HP1526901T2D_P22.fastq,687341
HP1526901T2D_P23.fastq,720518
HP1526901T2D_P24.fastq,434016
HP1526901T2D_P2.fastq,387520
HP1526901T2D_P3.fastq,390436
HP1526901T2D_P4.fastq,319418
HP1526901T2D_P5.fastq,320327
HP1526901T2D_P6.fastq,236106
HP1526901T2D_P7.fastq,431561
HP1526901T2D_P8.fastq,484477
HP1526901T2D_P9.fastq,430028
