run_accession	experiment_accession	library_name	submitted_ftp	sample_title	sample_accession
ERR1630463	ERX1700796	HP1504101T2D_A11_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630463/HP1504101T2D_A11.fastq.gz	HP1504101T2D_A11	SAMEA4437471
ERR1630465	ERX1700798	HP1504101T2D_A13_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630465/HP1504101T2D_A13.fastq.gz	HP1504101T2D_A13	SAMEA4437473
ERR1630472	ERX1700805	HP1504101T2D_A2_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630472/HP1504101T2D_A2.fastq.gz	HP1504101T2D_A2	SAMEA4437480
ERR1630474	ERX1700807	HP1504101T2D_A21_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630474/HP1504101T2D_A21.fastq.gz	HP1504101T2D_A21	SAMEA4437482
ERR1630480	ERX1700813	HP1504101T2D_A5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630480/HP1504101T2D_A5.fastq.gz	HP1504101T2D_A5	SAMEA4437488
ERR1630481	ERX1700814	HP1504101T2D_A6_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630481/HP1504101T2D_A6.fastq.gz	HP1504101T2D_A6	SAMEA4437489
ERR1630482	ERX1700815	HP1504101T2D_A7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630482/HP1504101T2D_A7.fastq.gz	HP1504101T2D_A7	SAMEA4437490
ERR1630483	ERX1700816	HP1504101T2D_A8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630483/HP1504101T2D_A8.fastq.gz	HP1504101T2D_A8	SAMEA4437491
ERR1630489	ERX1700822	HP1504101T2D_B13_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630489/HP1504101T2D_B13.fastq.gz	HP1504101T2D_B13	SAMEA4437497
ERR1630491	ERX1700824	HP1504101T2D_B15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630491/HP1504101T2D_B15.fastq.gz	HP1504101T2D_B15	SAMEA4437499
ERR1630498	ERX1700831	HP1504101T2D_B21_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630498/HP1504101T2D_B21.fastq.gz	HP1504101T2D_B21	SAMEA4437506
ERR1630500	ERX1700833	HP1504101T2D_B23_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630500/HP1504101T2D_B23.fastq.gz	HP1504101T2D_B23	SAMEA4437508
ERR1630501	ERX1700834	HP1504101T2D_B24_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630501/HP1504101T2D_B24.fastq.gz	HP1504101T2D_B24	SAMEA4437509
ERR1630502	ERX1700835	HP1504101T2D_B3_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630502/HP1504101T2D_B3.fastq.gz	HP1504101T2D_B3	SAMEA4437510
ERR1630504	ERX1700837	HP1504101T2D_B5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630504/HP1504101T2D_B5.fastq.gz	HP1504101T2D_B5	SAMEA4437512
ERR1630510	ERX1700843	HP1504101T2D_C10_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630510/HP1504101T2D_C10.fastq.gz	HP1504101T2D_C10	SAMEA4437518
ERR1630513	ERX1700846	HP1504101T2D_C13_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630513/HP1504101T2D_C13.fastq.gz	HP1504101T2D_C13	SAMEA4437521
ERR1630515	ERX1700848	HP1504101T2D_C15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630515/HP1504101T2D_C15.fastq.gz	HP1504101T2D_C15	SAMEA4437523
ERR1630516	ERX1700849	HP1504101T2D_C16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630516/HP1504101T2D_C16.fastq.gz	HP1504101T2D_C16	SAMEA4437524
ERR1630524	ERX1700857	HP1504101T2D_C23_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630524/HP1504101T2D_C23.fastq.gz	HP1504101T2D_C23	SAMEA4437532
ERR1630531	ERX1700864	HP1504101T2D_C8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630531/HP1504101T2D_C8.fastq.gz	HP1504101T2D_C8	SAMEA4437539
ERR1630533	ERX1700866	HP1504101T2D_D1_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630533/HP1504101T2D_D1.fastq.gz	HP1504101T2D_D1	SAMEA4437541
ERR1630536	ERX1700869	HP1504101T2D_D12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630536/HP1504101T2D_D12.fastq.gz	HP1504101T2D_D12	SAMEA4437544
ERR1630537	ERX1700870	HP1504101T2D_D13_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630537/HP1504101T2D_D13.fastq.gz	HP1504101T2D_D13	SAMEA4437545
ERR1630538	ERX1700871	HP1504101T2D_D14_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630538/HP1504101T2D_D14.fastq.gz	HP1504101T2D_D14	SAMEA4437546
ERR1630541	ERX1700874	HP1504101T2D_D17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630541/HP1504101T2D_D17.fastq.gz	HP1504101T2D_D17	SAMEA4437549
ERR1630543	ERX1700876	HP1504101T2D_D19_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630543/HP1504101T2D_D19.fastq.gz	HP1504101T2D_D19	SAMEA4437551
ERR1630551	ERX1700884	HP1504101T2D_D4_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630551/HP1504101T2D_D4.fastq.gz	HP1504101T2D_D4	SAMEA4437559
ERR1630552	ERX1700885	HP1504101T2D_D5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630552/HP1504101T2D_D5.fastq.gz	HP1504101T2D_D5	SAMEA4437560
ERR1630554	ERX1700887	HP1504101T2D_D7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630554/HP1504101T2D_D7.fastq.gz	HP1504101T2D_D7	SAMEA4437562
ERR1630558	ERX1700891	HP1504101T2D_E10_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630558/HP1504101T2D_E10.fastq.gz	HP1504101T2D_E10	SAMEA4437566
ERR1630560	ERX1700893	HP1504101T2D_E12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630560/HP1504101T2D_E12.fastq.gz	HP1504101T2D_E12	SAMEA4437568
ERR1630564	ERX1700897	HP1504101T2D_E16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630564/HP1504101T2D_E16.fastq.gz	HP1504101T2D_E16	SAMEA4437572
ERR1630567	ERX1700900	HP1504101T2D_E19_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630567/HP1504101T2D_E19.fastq.gz	HP1504101T2D_E19	SAMEA4437575
ERR1630568	ERX1700901	HP1504101T2D_E2_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630568/HP1504101T2D_E2.fastq.gz	HP1504101T2D_E2	SAMEA4437576
ERR1630576	ERX1700909	HP1504101T2D_E5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630576/HP1504101T2D_E5.fastq.gz	HP1504101T2D_E5	SAMEA4437584
ERR1630577	ERX1700910	HP1504101T2D_E6_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630577/HP1504101T2D_E6.fastq.gz	HP1504101T2D_E6	SAMEA4437585
ERR1630578	ERX1700911	HP1504101T2D_E7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630578/HP1504101T2D_E7.fastq.gz	HP1504101T2D_E7	SAMEA4437586
ERR1630580	ERX1700913	HP1504101T2D_E9_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630580/HP1504101T2D_E9.fastq.gz	HP1504101T2D_E9	SAMEA4437588
ERR1630581	ERX1700914	HP1504101T2D_F1_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630581/HP1504101T2D_F1.fastq.gz	HP1504101T2D_F1	SAMEA4437589
ERR1630592	ERX1700925	HP1504101T2D_F2_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630592/HP1504101T2D_F2.fastq.gz	HP1504101T2D_F2	SAMEA4437600
ERR1630598	ERX1700931	HP1504101T2D_F3_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630598/HP1504101T2D_F3.fastq.gz	HP1504101T2D_F3	SAMEA4437606
ERR1630604	ERX1700937	HP1504101T2D_F9_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630604/HP1504101T2D_F9.fastq.gz	HP1504101T2D_F9	SAMEA4437612
ERR1630607	ERX1700940	HP1504101T2D_G11_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630607/HP1504101T2D_G11.fastq.gz	HP1504101T2D_G11	SAMEA4437615
ERR1630608	ERX1700941	HP1504101T2D_G12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630608/HP1504101T2D_G12.fastq.gz	HP1504101T2D_G12	SAMEA4437616
ERR1630611	ERX1700944	HP1504101T2D_G15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630611/HP1504101T2D_G15.fastq.gz	HP1504101T2D_G15	SAMEA4437619
ERR1630613	ERX1700946	HP1504101T2D_G17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630613/HP1504101T2D_G17.fastq.gz	HP1504101T2D_G17	SAMEA4437621
ERR1630614	ERX1700947	HP1504101T2D_G18_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630614/HP1504101T2D_G18.fastq.gz	HP1504101T2D_G18	SAMEA4437622
ERR1630622	ERX1700955	HP1504101T2D_G3_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630622/HP1504101T2D_G3.fastq.gz	HP1504101T2D_G3	SAMEA4437630
ERR1630627	ERX1700960	HP1504101T2D_G8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630627/HP1504101T2D_G8.fastq.gz	HP1504101T2D_G8	SAMEA4437635
ERR1630628	ERX1700961	HP1504101T2D_G9_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630628/HP1504101T2D_G9.fastq.gz	HP1504101T2D_G9	SAMEA4437636
ERR1630629	ERX1700962	HP1504101T2D_H1_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630629/HP1504101T2D_H1.fastq.gz	HP1504101T2D_H1	SAMEA4437637
ERR1630634	ERX1700967	HP1504101T2D_H14_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630634/HP1504101T2D_H14.fastq.gz	HP1504101T2D_H14	SAMEA4437642
ERR1630636	ERX1700969	HP1504101T2D_H16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630636/HP1504101T2D_H16.fastq.gz	HP1504101T2D_H16	SAMEA4437644
ERR1630640	ERX1700973	HP1504101T2D_H2_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630640/HP1504101T2D_H2.fastq.gz	HP1504101T2D_H2	SAMEA4437648
ERR1630643	ERX1700976	HP1504101T2D_H22_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630643/HP1504101T2D_H22.fastq.gz	HP1504101T2D_H22	SAMEA4437651
ERR1630648	ERX1700981	HP1504101T2D_H5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630648/HP1504101T2D_H5.fastq.gz	HP1504101T2D_H5	SAMEA4437656
ERR1630650	ERX1700983	HP1504101T2D_H7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630650/HP1504101T2D_H7.fastq.gz	HP1504101T2D_H7	SAMEA4437658
ERR1630653	ERX1700986	HP1504101T2D_I1_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630653/HP1504101T2D_I1.fastq.gz	HP1504101T2D_I1	SAMEA4437661
ERR1630660	ERX1700993	HP1504101T2D_I16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630660/HP1504101T2D_I16.fastq.gz	HP1504101T2D_I16	SAMEA4437668
ERR1630663	ERX1700996	HP1504101T2D_I19_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630663/HP1504101T2D_I19.fastq.gz	HP1504101T2D_I19	SAMEA4437671
ERR1630665	ERX1700998	HP1504101T2D_I20_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630665/HP1504101T2D_I20.fastq.gz	HP1504101T2D_I20	SAMEA4437673
ERR1630667	ERX1701000	HP1504101T2D_I22_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630667/HP1504101T2D_I22.fastq.gz	HP1504101T2D_I22	SAMEA4437675
ERR1630668	ERX1701001	HP1504101T2D_I23_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630668/HP1504101T2D_I23.fastq.gz	HP1504101T2D_I23	SAMEA4437676
ERR1630672	ERX1701005	HP1504101T2D_I5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630672/HP1504101T2D_I5.fastq.gz	HP1504101T2D_I5	SAMEA4437680
ERR1630673	ERX1701006	HP1504101T2D_I6_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630673/HP1504101T2D_I6.fastq.gz	HP1504101T2D_I6	SAMEA4437681
ERR1630679	ERX1701012	HP1504101T2D_J11_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630679/HP1504101T2D_J11.fastq.gz	HP1504101T2D_J11	SAMEA4437687
ERR1630682	ERX1701015	HP1504101T2D_J14_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630682/HP1504101T2D_J14.fastq.gz	HP1504101T2D_J14	SAMEA4437690
ERR1630684	ERX1701017	HP1504101T2D_J16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630684/HP1504101T2D_J16.fastq.gz	HP1504101T2D_J16	SAMEA4437692
ERR1630687	ERX1701020	HP1504101T2D_J19_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630687/HP1504101T2D_J19.fastq.gz	HP1504101T2D_J19	SAMEA4437695
ERR1630697	ERX1701030	HP1504101T2D_J6_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630697/HP1504101T2D_J6.fastq.gz	HP1504101T2D_J6	SAMEA4437705
ERR1630698	ERX1701031	HP1504101T2D_J7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630698/HP1504101T2D_J7.fastq.gz	HP1504101T2D_J7	SAMEA4437706
ERR1630702	ERX1701035	HP1504101T2D_K10_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630702/HP1504101T2D_K10.fastq.gz	HP1504101T2D_K10	SAMEA4437710
ERR1630704	ERX1701037	HP1504101T2D_K12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630704/HP1504101T2D_K12.fastq.gz	HP1504101T2D_K12	SAMEA4437712
ERR1630705	ERX1701038	HP1504101T2D_K13_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630705/HP1504101T2D_K13.fastq.gz	HP1504101T2D_K13	SAMEA4437713
ERR1630706	ERX1701039	HP1504101T2D_K14_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630706/HP1504101T2D_K14.fastq.gz	HP1504101T2D_K14	SAMEA4437714
ERR1630707	ERX1701040	HP1504101T2D_K15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630707/HP1504101T2D_K15.fastq.gz	HP1504101T2D_K15	SAMEA4437715
ERR1630708	ERX1701041	HP1504101T2D_K16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630708/HP1504101T2D_K16.fastq.gz	HP1504101T2D_K16	SAMEA4437716
ERR1630709	ERX1701042	HP1504101T2D_K17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630709/HP1504101T2D_K17.fastq.gz	HP1504101T2D_K17	SAMEA4437717
ERR1630714	ERX1701047	HP1504101T2D_K21_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630714/HP1504101T2D_K21.fastq.gz	HP1504101T2D_K21	SAMEA4437722
ERR1630715	ERX1701048	HP1504101T2D_K22_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630715/HP1504101T2D_K22.fastq.gz	HP1504101T2D_K22	SAMEA4437723
ERR1630716	ERX1701049	HP1504101T2D_K23_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630716/HP1504101T2D_K23.fastq.gz	HP1504101T2D_K23	SAMEA4437724
ERR1630722	ERX1701055	HP1504101T2D_K7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630722/HP1504101T2D_K7.fastq.gz	HP1504101T2D_K7	SAMEA4437730
ERR1630724	ERX1701057	HP1504101T2D_K9_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630724/HP1504101T2D_K9.fastq.gz	HP1504101T2D_K9	SAMEA4437732
ERR1630725	ERX1701058	HP1504101T2D_L1_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630725/HP1504101T2D_L1.fastq.gz	HP1504101T2D_L1	SAMEA4437733
ERR1630726	ERX1701059	HP1504101T2D_L10_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630726/HP1504101T2D_L10.fastq.gz	HP1504101T2D_L10	SAMEA4437734
ERR1630728	ERX1701061	HP1504101T2D_L12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630728/HP1504101T2D_L12.fastq.gz	HP1504101T2D_L12	SAMEA4437736
ERR1630729	ERX1701062	HP1504101T2D_L13_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630729/HP1504101T2D_L13.fastq.gz	HP1504101T2D_L13	SAMEA4437737
ERR1630730	ERX1701063	HP1504101T2D_L14_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630730/HP1504101T2D_L14.fastq.gz	HP1504101T2D_L14	SAMEA4437738
ERR1630731	ERX1701064	HP1504101T2D_L15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630731/HP1504101T2D_L15.fastq.gz	HP1504101T2D_L15	SAMEA4437739
ERR1630734	ERX1701067	HP1504101T2D_L18_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630734/HP1504101T2D_L18.fastq.gz	HP1504101T2D_L18	SAMEA4437742
ERR1630736	ERX1701069	HP1504101T2D_L2_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630736/HP1504101T2D_L2.fastq.gz	HP1504101T2D_L2	SAMEA4437744
ERR1630741	ERX1701074	HP1504101T2D_L24_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630741/HP1504101T2D_L24.fastq.gz	HP1504101T2D_L24	SAMEA4437749
ERR1630742	ERX1701075	HP1504101T2D_L3_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630742/HP1504101T2D_L3.fastq.gz	HP1504101T2D_L3	SAMEA4437750
ERR1630743	ERX1701076	HP1504101T2D_L4_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630743/HP1504101T2D_L4.fastq.gz	HP1504101T2D_L4	SAMEA4437751
ERR1630744	ERX1701077	HP1504101T2D_L5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630744/HP1504101T2D_L5.fastq.gz	HP1504101T2D_L5	SAMEA4437752
ERR1630746	ERX1701079	HP1504101T2D_L7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630746/HP1504101T2D_L7.fastq.gz	HP1504101T2D_L7	SAMEA4437754
ERR1630747	ERX1701080	HP1504101T2D_L8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630747/HP1504101T2D_L8.fastq.gz	HP1504101T2D_L8	SAMEA4437755
ERR1630753	ERX1701086	HP1504101T2D_M13_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630753/HP1504101T2D_M13.fastq.gz	HP1504101T2D_M13	SAMEA4437761
ERR1630754	ERX1701087	HP1504101T2D_M14_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630754/HP1504101T2D_M14.fastq.gz	HP1504101T2D_M14	SAMEA4437762
ERR1630757	ERX1701090	HP1504101T2D_M17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630757/HP1504101T2D_M17.fastq.gz	HP1504101T2D_M17	SAMEA4437765
ERR1630762	ERX1701095	HP1504101T2D_M21_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630762/HP1504101T2D_M21.fastq.gz	HP1504101T2D_M21	SAMEA4437770
ERR1630767	ERX1701100	HP1504101T2D_M4_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630767/HP1504101T2D_M4.fastq.gz	HP1504101T2D_M4	SAMEA4437775
ERR1630769	ERX1701102	HP1504101T2D_M6_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630769/HP1504101T2D_M6.fastq.gz	HP1504101T2D_M6	SAMEA4437777
ERR1630770	ERX1701103	HP1504101T2D_M7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630770/HP1504101T2D_M7.fastq.gz	HP1504101T2D_M7	SAMEA4437778
ERR1630771	ERX1701104	HP1504101T2D_M8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630771/HP1504101T2D_M8.fastq.gz	HP1504101T2D_M8	SAMEA4437779
ERR1630772	ERX1701105	HP1504101T2D_M9_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630772/HP1504101T2D_M9.fastq.gz	HP1504101T2D_M9	SAMEA4437780
ERR1630777	ERX1701110	HP1504101T2D_N13_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630777/HP1504101T2D_N13.fastq.gz	HP1504101T2D_N13	SAMEA4437785
ERR1630778	ERX1701111	HP1504101T2D_N14_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630778/HP1504101T2D_N14.fastq.gz	HP1504101T2D_N14	SAMEA4437786
ERR1630779	ERX1701112	HP1504101T2D_N15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630779/HP1504101T2D_N15.fastq.gz	HP1504101T2D_N15	SAMEA4437787
ERR1630781	ERX1701114	HP1504101T2D_N17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630781/HP1504101T2D_N17.fastq.gz	HP1504101T2D_N17	SAMEA4437789
ERR1630785	ERX1701118	HP1504101T2D_N20_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630785/HP1504101T2D_N20.fastq.gz	HP1504101T2D_N20	SAMEA4437793
ERR1630791	ERX1701124	HP1504101T2D_N4_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630791/HP1504101T2D_N4.fastq.gz	HP1504101T2D_N4	SAMEA4437799
ERR1630800	ERX1701133	HP1504101T2D_O12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630800/HP1504101T2D_O12.fastq.gz	HP1504101T2D_O12	SAMEA4437808
ERR1630809	ERX1701142	HP1504101T2D_O20_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630809/HP1504101T2D_O20.fastq.gz	HP1504101T2D_O20	SAMEA4437817
ERR1630810	ERX1701143	HP1504101T2D_O21_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630810/HP1504101T2D_O21.fastq.gz	HP1504101T2D_O21	SAMEA4437818
ERR1630813	ERX1701146	HP1504101T2D_O24_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630813/HP1504101T2D_O24.fastq.gz	HP1504101T2D_O24	SAMEA4437821
ERR1630814	ERX1701147	HP1504101T2D_O3_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630814/HP1504101T2D_O3.fastq.gz	HP1504101T2D_O3	SAMEA4437822
ERR1630816	ERX1701149	HP1504101T2D_O5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630816/HP1504101T2D_O5.fastq.gz	HP1504101T2D_O5	SAMEA4437824
ERR1630819	ERX1701152	HP1504101T2D_O8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630819/HP1504101T2D_O8.fastq.gz	HP1504101T2D_O8	SAMEA4437827
ERR1630821	ERX1701154	HP1504101T2D_P1_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630821/HP1504101T2D_P1.fastq.gz	HP1504101T2D_P1	SAMEA4437829
ERR1630822	ERX1701155	HP1504101T2D_P10_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630822/HP1504101T2D_P10.fastq.gz	HP1504101T2D_P10	SAMEA4437830
ERR1630827	ERX1701160	HP1504101T2D_P16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630827/HP1504101T2D_P16.fastq.gz	HP1504101T2D_P16	SAMEA4437835
ERR1630829	ERX1701162	HP1504101T2D_P18_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630829/HP1504101T2D_P18.fastq.gz	HP1504101T2D_P18	SAMEA4437837
ERR1630830	ERX1701163	HP1504101T2D_P19_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630830/HP1504101T2D_P19.fastq.gz	HP1504101T2D_P19	SAMEA4437838
ERR1630831	ERX1701164	HP1504101T2D_P2_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630831/HP1504101T2D_P2.fastq.gz	HP1504101T2D_P2	SAMEA4437839
ERR1630833	ERX1701166	HP1504101T2D_P21_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630833/HP1504101T2D_P21.fastq.gz	HP1504101T2D_P21	SAMEA4437841
ERR1630835	ERX1701168	HP1504101T2D_P23_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630835/HP1504101T2D_P23.fastq.gz	HP1504101T2D_P23	SAMEA4437843
ERR1630836	ERX1701169	HP1504101T2D_P24_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630836/HP1504101T2D_P24.fastq.gz	HP1504101T2D_P24	SAMEA4437844
ERR1630838	ERX1701171	HP1504101T2D_P4_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630838/HP1504101T2D_P4.fastq.gz	HP1504101T2D_P4	SAMEA4437846
ERR1630843	ERX1701176	HP1504101T2D_P9_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630843/HP1504101T2D_P9.fastq.gz	HP1504101T2D_P9	SAMEA4437851
ERR1630845	ERX1701178	HP1504901_A10_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630845/HP1504901_A10.fastq.gz	HP1504901_A10	SAMEA4437853
ERR1630847	ERX1701180	HP1504901_A12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630847/HP1504901_A12.fastq.gz	HP1504901_A12	SAMEA4437855
ERR1630849	ERX1701182	HP1504901_A14_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630849/HP1504901_A14.fastq.gz	HP1504901_A14	SAMEA4437857
ERR1630853	ERX1701186	HP1504901_A18_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630853/HP1504901_A18.fastq.gz	HP1504901_A18	SAMEA4437861
ERR1630857	ERX1701190	HP1504901_A21_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630857/HP1504901_A21.fastq.gz	HP1504901_A21	SAMEA4437865
